,LotArea,OverallQual,OverallCond,YearBuilt,MasVnrArea,TotalBsmtSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,HS__1.5Unf,HS__1Story,HS__2.5Fin,HS__2.5Unf,HS__2Story,HS__SFoyer,HS__SLvl,EQ__Fa,EQ__Gd,EQ__TA,HQC__Fa,HQC__Gd,HQC__Po,HQC__TA,KQ__Fa,KQ__Gd,KQ__TA
893,13284,5,5,1954,0.0,1383,1383,1,0,3,6,1,354,511,116,6,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
894,7018,5,5,1979,0.0,0,1535,2,0,4,8,0,400,0,0,6,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
895,7056,6,5,1963,415.0,780,1796,1,1,4,8,1,483,0,50,10,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
896,8765,4,6,1936,0.0,951,951,1,0,2,6,0,327,0,28,4,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
897,7018,5,5,1979,0.0,0,2240,2,0,6,12,0,528,154,0,6,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
898,12919,9,5,2009,760.0,2330,2364,2,1,2,11,2,820,0,67,3,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,6993,5,7,1961,0.0,912,1236,1,0,3,6,1,288,0,0,6,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
900,7340,4,6,1971,0.0,858,858,1,0,2,4,0,684,0,0,6,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
901,8712,5,7,1957,0.0,992,1306,1,0,2,5,0,756,0,0,5,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
902,7875,7,5,2003,0.0,783,1509,2,1,3,8,1,393,0,75,7,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
903,14859,7,5,2006,27.0,1670,1670,2,0,3,7,1,690,144,60,8,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
904,6173,5,6,1967,75.0,876,902,1,0,3,6,0,288,0,0,8,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
905,9920,5,5,1954,110.0,1056,1063,1,0,3,6,0,280,0,0,2,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
906,13501,8,5,2006,208.0,1623,1636,2,0,3,8,1,865,0,60,6,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
907,11500,7,7,1936,0.0,1017,2057,1,1,3,6,1,180,0,0,6,2006,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
908,8885,5,5,1983,0.0,864,902,1,0,2,5,0,484,164,0,6,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
909,12589,6,5,2005,0.0,742,1484,2,1,3,8,1,390,36,24,6,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
910,11600,5,5,1960,361.0,1105,2274,2,0,5,12,0,480,0,0,1,2010,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
911,9286,5,7,1977,0.0,1268,1268,1,1,3,5,0,252,173,0,10,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
912,6120,5,7,1925,0.0,768,1015,1,0,3,6,0,450,0,0,7,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
913,6270,5,6,1949,0.0,1001,2002,2,0,4,8,0,871,0,0,8,2007,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
914,3000,6,5,2009,76.0,612,1224,2,1,2,4,0,528,0,234,6,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
915,2001,4,5,1970,80.0,546,1092,1,1,3,6,0,286,0,0,1,2007,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
916,9000,2,3,1949,0.0,480,480,0,0,1,4,0,308,0,0,10,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
917,17140,4,6,1956,0.0,1134,1229,1,0,3,6,0,284,0,0,4,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
918,13125,7,5,1991,0.0,1104,2127,2,1,4,8,1,833,72,192,11,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
919,11029,6,8,1958,0.0,1184,1414,1,0,3,6,1,601,0,51,5,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
920,8462,6,5,1994,105.0,928,1721,2,1,3,7,0,471,300,87,7,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
921,8777,5,7,1900,0.0,1272,2200,2,2,4,9,0,0,0,70,9,2008,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
922,10237,6,5,2005,0.0,1316,1316,2,0,3,6,1,397,100,0,10,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
923,8012,6,5,1993,0.0,1604,1617,2,0,2,5,1,533,0,69,7,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
924,10240,6,6,1980,157.0,1686,1686,2,0,3,7,1,612,384,131,5,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
925,15611,5,6,1977,0.0,1126,1126,2,0,3,6,0,540,180,0,3,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
926,11999,8,5,2003,340.0,1181,2374,2,1,4,10,1,656,104,100,5,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
927,9900,7,5,1968,342.0,832,1978,2,1,4,9,1,486,0,43,4,2008,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
928,11838,8,5,2001,0.0,1753,1788,2,0,3,7,1,522,202,151,6,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
929,13006,7,5,1997,285.0,964,2236,2,1,4,8,1,642,0,0,11,2006,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
930,8925,8,5,2007,0.0,1466,1466,2,0,3,7,0,610,100,18,7,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
931,9100,5,6,1965,0.0,925,925,1,0,2,5,0,429,0,0,7,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
932,11670,9,5,2006,302.0,1905,1905,2,0,3,8,1,788,0,191,3,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,8487,7,5,2004,210.0,1500,1500,2,0,3,6,0,570,192,36,8,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
934,27650,7,7,1960,0.0,585,2069,2,0,4,9,1,505,0,0,11,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
935,5825,4,5,1926,108.0,600,747,1,0,1,5,0,528,0,0,6,2006,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
936,10083,7,5,2003,0.0,1176,1200,2,0,2,5,0,555,0,41,8,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
937,9675,7,5,2005,0.0,1113,1971,2,1,3,8,1,689,0,48,2,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
938,8760,7,5,2006,0.0,1391,1962,2,1,3,7,0,868,0,90,8,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
939,24090,7,7,1940,0.0,1032,2403,2,0,4,10,2,349,56,0,6,2010,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
940,12640,6,5,1976,0.0,1728,1728,2,0,4,8,0,574,40,0,7,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
941,8755,7,5,1999,298.0,992,2060,2,1,3,8,1,390,0,0,6,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
942,7711,4,3,1977,0.0,1440,1440,2,0,4,8,0,0,321,0,8,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
943,25000,5,4,1967,0.0,1632,1632,2,0,4,8,0,576,0,0,6,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
944,14375,6,6,1958,541.0,819,1344,1,0,3,7,1,525,0,118,1,2009,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
945,8820,5,6,1890,0.0,1088,1869,1,0,2,7,0,456,48,0,9,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
946,8163,5,6,1959,128.0,1144,1144,1,0,3,6,1,796,86,0,3,2006,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
947,14536,8,5,2002,236.0,1616,1629,2,0,3,9,1,808,0,252,11,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
948,14006,7,5,2002,144.0,936,1776,2,1,3,7,1,474,144,96,2,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
949,9360,6,7,1972,0.0,1161,1381,1,1,3,5,1,676,0,0,3,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
950,7200,5,8,1950,0.0,864,864,1,0,3,5,0,720,194,0,7,2007,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
951,7800,5,5,1965,0.0,828,965,1,0,3,6,0,300,421,0,7,2006,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
952,7200,5,8,1972,0.0,768,768,1,0,2,5,0,396,192,0,4,2009,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
953,11075,5,4,1969,232.0,784,1968,2,1,4,7,1,530,305,189,9,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
954,9400,6,5,1975,250.0,945,980,2,0,4,4,0,0,0,0,10,2006,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
955,7136,6,6,1946,423.0,979,1958,2,0,4,8,0,492,0,0,8,2007,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
956,1300,6,6,1980,0.0,561,1229,1,1,2,5,1,462,150,0,5,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
957,7420,5,5,1962,0.0,1057,1057,1,0,3,6,0,576,0,0,4,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
958,8450,7,5,2003,0.0,1337,1337,2,0,3,6,0,531,0,39,10,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
959,2572,7,5,1999,0.0,696,1416,2,1,3,6,0,484,0,44,5,2010,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
960,7207,5,7,1958,0.0,858,858,1,0,2,4,0,0,117,0,2,2010,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
961,12227,6,7,1977,424.0,1330,2872,2,1,4,11,1,619,550,282,7,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
962,2308,6,6,1976,0.0,804,1548,2,1,3,7,1,440,48,0,7,2007,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
963,11923,9,5,2007,0.0,1800,1800,2,0,2,7,0,702,288,136,5,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
964,11316,7,5,2002,44.0,817,1894,2,1,4,8,1,510,0,40,2,2010,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
965,10237,6,5,2005,0.0,783,1484,2,1,3,8,1,393,0,72,7,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
966,9600,5,7,1940,0.0,728,1308,1,1,2,7,2,256,0,70,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
967,7390,5,7,1955,151.0,1098,1098,1,0,3,6,0,260,0,0,7,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
968,5925,3,6,1910,0.0,600,968,1,0,2,6,0,0,0,0,5,2009,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
969,10382,6,5,1958,105.0,588,1095,1,0,2,6,0,264,0,0,3,2006,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
970,10800,4,4,1949,0.0,720,1192,1,1,4,6,0,0,0,0,12,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
971,2268,7,5,2003,106.0,764,1626,2,0,2,6,0,474,0,27,7,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
972,7892,6,5,1979,0.0,918,918,2,0,2,5,1,264,28,0,4,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
973,11639,7,5,2007,0.0,1428,1428,2,0,3,6,0,480,0,120,12,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
974,11414,7,8,1910,0.0,728,2019,1,0,3,8,0,532,509,135,10,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
975,2651,7,5,2000,0.0,673,1382,2,1,3,6,0,490,153,50,4,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
976,5900,4,7,1923,0.0,440,869,1,0,2,4,0,0,0,0,8,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
977,4274,7,5,2006,0.0,1241,1241,1,1,1,4,0,569,0,116,11,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
978,9450,4,5,1954,0.0,894,894,1,0,3,5,0,400,0,0,5,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
979,8816,5,6,1963,0.0,1121,1121,1,0,3,5,0,480,0,80,6,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
980,12122,7,9,1961,210.0,944,999,1,0,3,6,0,588,144,76,7,2008,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
981,12203,8,5,1998,975.0,1225,2612,2,1,4,8,1,676,250,0,7,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
982,3182,7,5,2007,16.0,1266,1266,2,0,2,6,1,388,100,16,3,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
983,11250,8,5,2002,0.0,1128,2290,2,1,4,9,1,779,0,0,5,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
984,10125,5,5,1977,0.0,0,1734,2,0,4,8,0,539,0,0,8,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
985,10880,5,5,1950,0.0,1164,1164,1,0,3,5,0,240,0,48,8,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
986,5310,6,8,1910,0.0,485,1635,1,0,2,5,0,255,394,0,6,2006,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
987,10159,9,5,2009,450.0,1930,1940,2,1,3,8,1,606,168,95,4,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,12046,6,6,1976,298.0,848,2030,2,1,4,8,1,551,0,224,6,2007,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
989,8125,7,5,2006,0.0,770,1576,2,1,3,6,0,614,0,50,8,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
990,9452,8,5,1997,423.0,1396,2392,2,1,3,7,1,870,0,70,6,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
991,17671,8,9,1882,0.0,916,1742,1,1,4,8,1,424,0,169,11,2009,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
992,9760,6,8,1964,340.0,822,1851,2,1,3,7,1,440,239,42,7,2007,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
993,8846,6,5,2005,0.0,750,1500,2,1,3,6,0,564,0,35,8,2006,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
994,12456,10,5,2006,230.0,1700,1718,2,0,3,7,1,786,216,48,7,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,4712,4,7,1946,0.0,747,1230,1,1,3,5,0,305,0,57,8,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
996,10659,5,6,1961,0.0,1050,1050,1,0,3,6,0,368,0,319,1,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
997,11717,6,6,1970,571.0,1442,1442,2,0,2,6,1,615,371,0,2,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
998,9786,3,4,1922,0.0,1007,1077,1,0,3,6,1,210,0,100,5,2006,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
999,6762,7,5,2006,24.0,1187,1208,2,0,2,6,0,632,105,61,2,2010,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1000,10206,3,3,1952,0.0,0,944,1,0,2,4,0,528,0,0,7,2009,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1001,5400,5,6,1920,0.0,691,691,1,0,2,4,0,216,0,20,1,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1002,11957,8,5,2006,53.0,1574,1574,2,0,3,7,1,824,144,104,7,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1003,11500,5,6,1976,164.0,1680,1680,2,0,4,8,0,528,0,0,6,2007,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1004,3182,7,5,2005,16.0,1346,1504,2,0,1,7,1,457,156,0,5,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1005,8385,5,8,1977,220.0,985,985,2,0,3,6,0,328,210,0,11,2008,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1006,12155,6,3,1970,0.0,1657,1657,2,0,3,7,1,484,0,0,3,2007,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1007,2217,4,4,1970,0.0,546,1092,1,1,3,6,0,286,238,0,8,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1008,12118,7,5,2004,108.0,1710,1710,2,0,3,7,1,550,100,48,4,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1009,6000,5,5,1926,0.0,1008,1522,2,0,4,7,0,0,0,0,6,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1010,21286,5,5,1948,0.0,720,1271,2,0,4,7,1,312,0,0,8,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1011,9825,5,5,1965,0.0,0,1664,2,0,4,8,0,0,0,0,5,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1012,10592,6,7,1923,0.0,602,1502,1,1,3,7,2,180,96,0,8,2007,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1013,7200,5,4,1910,0.0,1022,1022,1,0,2,4,0,280,0,30,6,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1014,11664,6,5,1948,206.0,1082,1082,1,0,2,5,1,240,0,130,11,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1015,8400,8,6,2001,0.0,810,1665,2,1,3,6,0,528,0,45,11,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1016,11883,7,5,1996,196.0,1504,1504,2,0,3,6,1,478,115,66,6,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1017,5814,8,5,1984,0.0,1220,1360,1,0,1,4,1,565,63,0,8,2009,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1018,10784,7,5,1991,76.0,384,1472,2,1,3,7,1,402,164,0,5,2007,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1019,3013,7,5,2005,145.0,1362,1506,2,0,2,6,1,440,142,20,4,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1020,7024,4,5,2005,0.0,1132,1132,1,1,2,5,0,451,252,64,6,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1021,7406,7,5,2006,84.0,1199,1220,2,0,2,6,0,632,105,54,7,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1022,9439,5,5,1930,0.0,912,1248,1,0,2,6,0,160,0,0,3,2007,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1023,3182,7,5,2005,14.0,1346,1504,2,0,2,7,1,437,156,20,5,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1024,15498,8,6,1976,0.0,1565,2898,2,0,2,10,1,665,0,72,5,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1025,7700,5,5,1972,0.0,882,882,1,0,3,5,0,461,96,0,3,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1026,9300,5,5,1960,324.0,1268,1264,1,0,3,6,2,461,0,0,4,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1027,9520,8,5,2007,338.0,1638,1646,2,0,3,7,1,800,192,44,4,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1028,9492,5,5,1941,0.0,768,1376,1,0,3,6,1,240,0,0,4,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1029,1680,6,7,1972,281.0,672,1218,1,1,3,7,0,264,0,28,5,2006,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1030,7082,5,8,1916,0.0,686,1928,2,0,5,10,0,0,0,0,7,2006,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1031,15863,7,3,1920,0.0,824,3082,2,1,5,12,2,672,136,63,8,2009,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1032,14541,8,7,1993,0.0,1338,2520,2,1,5,10,1,796,209,55,11,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1033,8125,7,5,2002,295.0,1654,1654,2,0,3,6,0,900,0,136,2,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1034,6305,5,7,1938,0.0,920,954,1,0,2,5,1,240,0,0,6,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1035,11500,4,3,1957,0.0,0,845,1,0,3,5,0,290,186,0,1,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1036,12898,9,5,2007,70.0,1620,1620,2,0,2,6,1,912,228,0,9,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1037,9240,8,5,2001,396.0,1055,2263,2,1,3,7,1,905,0,45,9,2008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1038,1533,4,6,1970,0.0,546,1344,1,1,3,6,1,0,0,0,5,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1039,1477,4,4,1970,0.0,630,630,1,0,1,3,0,286,0,0,4,2009,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1040,13125,5,4,1957,67.0,1134,1803,2,0,3,8,1,484,0,0,1,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1041,9130,6,8,1966,252.0,800,1632,1,1,4,7,0,484,0,40,7,2008,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1042,5381,6,5,2005,135.0,1306,1306,2,0,1,5,1,624,170,63,8,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1043,11839,7,5,1990,99.0,1475,2329,2,1,4,10,1,514,192,121,5,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1044,9600,8,5,1981,0.0,2524,2524,2,1,4,9,1,542,474,120,7,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1045,13680,3,5,1955,0.0,0,1733,2,0,4,8,1,452,0,0,6,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1046,16056,9,5,2005,208.0,1992,2868,3,1,4,11,1,716,214,108,7,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1047,9245,5,5,1994,0.0,990,990,1,0,3,5,0,672,0,0,2,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1048,21750,5,4,1960,75.0,0,1771,1,0,3,9,1,336,0,0,11,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1049,11100,4,7,1946,0.0,0,930,1,0,2,6,0,308,0,0,4,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1050,8993,7,5,2007,0.0,1302,1302,2,0,3,6,0,436,0,22,8,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1051,11175,7,5,2007,0.0,1316,1316,2,0,3,6,1,440,0,20,10,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1052,9500,6,6,1964,272.0,816,1977,1,1,4,9,1,540,0,52,6,2007,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1053,8562,5,6,1957,145.0,1216,1526,1,0,4,7,1,364,116,78,5,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1054,11367,8,5,2002,210.0,1065,1989,2,1,3,7,1,586,199,60,11,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1055,11361,6,5,1976,160.0,1193,1523,2,0,3,7,1,478,0,0,5,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1056,7052,7,5,2005,240.0,1364,1364,2,0,2,6,1,484,192,36,6,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1057,29959,7,6,1994,0.0,973,1850,2,1,3,7,1,467,168,98,1,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1058,11308,9,5,2008,154.0,1104,2184,2,1,3,10,1,836,0,102,7,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1059,11275,6,7,1932,480.0,854,1991,1,1,3,7,1,432,0,0,3,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1060,4920,8,5,2001,0.0,1338,1338,2,0,2,6,0,582,0,0,4,2010,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1061,18000,3,4,1935,0.0,894,894,1,0,2,6,0,1248,0,20,8,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1062,13600,5,5,1900,0.0,662,2337,2,0,5,10,0,560,0,57,9,2007,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1063,6000,6,6,1925,0.0,1103,1103,1,0,2,5,1,440,166,120,7,2006,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1064,11000,5,6,1966,200.0,1154,1154,1,1,3,6,1,480,0,58,11,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1065,14000,7,5,1996,0.0,1306,2260,2,1,3,7,0,533,296,44,4,2010,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1066,7837,6,7,1993,0.0,799,1571,2,1,3,7,1,380,0,40,5,2009,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1067,9760,6,6,1964,360.0,780,1611,1,1,4,7,0,442,328,128,6,2008,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1068,3964,6,4,1973,0.0,942,2521,2,1,5,10,1,576,728,20,6,2006,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1069,9600,5,7,1949,0.0,845,893,1,0,2,4,0,576,0,0,5,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1070,10152,5,5,1956,120.0,1048,1048,1,0,3,6,0,286,0,20,6,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1071,11700,6,6,1968,0.0,727,1556,1,1,4,8,0,441,0,0,5,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
